source,source_id,title,url,year,phrase,extra
openalex,https://openalex.org/W1524002627,Educational robotics: Open questions and new challenges,http://edumotiva.eu/edumotiva/images/files/119-329-1-PB.pdf,2013.0,open questions,doi=nan | source=nan | original_url=http://edumotiva.eu/edumotiva/images/files/119-329-1-PB.pdf | target_kind=direct_pdf
openalex,https://openalex.org/W2137308483,Recent progress and open questions on the numerical index of Banach spaces,https://arxiv.org/pdf/math/0605781.pdf,2006.0,open questions,doi=https://doi.org/10.48550/arxiv.math/0605781 | source=ArXiv.org | original_url=http://arxiv.org/abs/math/0605781 | target_kind=arxiv_pdf
openalex,https://openalex.org/W4295106955,"Foundations and Trends in Multimodal Machine Learning: Principles, Challenges, and Open Questions",https://arxiv.org/pdf/2209.03430.pdf,2022.0,open questions,doi=https://doi.org/10.48550/arxiv.2209.03430 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/2209.03430 | target_kind=arxiv_pdf
openalex,https://openalex.org/W1588578232,The ESCI-N Project after a decade: A síntesis of the results and open questions,http://geol00.geol.uniovi.es/TDG/Volumen25/TG25-01.PDF,2005.0,open questions,doi=https://doi.org/10.17811/tdg.25.2005.9-27 | source=Trabajos de Geología | original_url=http://geol00.geol.uniovi.es/TDG/Volumen25/TG25-01.PDF | target_kind=direct_pdf
openalex,https://openalex.org/W2187412414,"Sum of Squares Upper Bounds, Lower Bounds, and Open Questions",http://www.boazbarak.org/sos/files/all-notes.pdf,2014.0,open questions,doi=nan | source=nan | original_url=http://www.boazbarak.org/sos/files/all-notes.pdf | target_kind=direct_pdf
openalex,https://openalex.org/W4303649072,MuRAG: Multimodal Retrieval-Augmented Generator for Open Question Answering over Images and Text,https://arxiv.org/pdf/2210.02928.pdf,2022.0,open questions,doi=https://doi.org/10.48550/arxiv.2210.02928 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/2210.02928 | target_kind=arxiv_pdf
openalex,https://openalex.org/W4310926812,The Branch-Cut Cosmology: evidences and open questions,https://arxiv.org/pdf/2212.03825.pdf,2022.0,open questions,doi=https://doi.org/10.48550/arxiv.2212.03825 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/2212.03825 | target_kind=arxiv_pdf
openalex,https://openalex.org/W2155195529,An Open Question about Dependency of Life Time of Hardware Components and Dynamic Voltage Scaling,https://arxiv.org/pdf/1203.3909.pdf,2012.0,open questions,doi=https://doi.org/10.48550/arxiv.1203.3909 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/1203.3909 | target_kind=arxiv_pdf
openalex,https://openalex.org/W4288095295,Input-to-state stability of infinite-dimensional systems: recent results\n and open questions,https://arxiv.org/pdf/1910.01714.pdf,2019.0,open questions,doi=https://doi.org/10.48550/arxiv.1910.01714 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/1910.01714 | target_kind=arxiv_pdf
openalex,https://openalex.org/W4310745844,Inheritance and Blockchain: Thoughts and Open Questions,https://arxiv.org/pdf/2212.01194.pdf,2022.0,open questions,doi=https://doi.org/10.48550/arxiv.2212.01194 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/2212.01194 | target_kind=arxiv_pdf
openalex,https://openalex.org/W2742617838,Open questions on the impact of an inflated ball,https://arxiv.org/pdf/1708.01282.pdf,2017.0,open questions,doi=https://doi.org/10.48550/arxiv.1708.01282 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/1708.01282 | target_kind=arxiv_pdf
openalex,https://openalex.org/W1957119564,Soft Physics and Intermittency: Open Question(s) in Krakow,https://arxiv.org/pdf/hep-ph/9311283.pdf,1993.0,open questions,doi=https://doi.org/10.48550/arxiv.hep-ph/9311283 | source=ArXiv.org | original_url=http://arxiv.org/abs/hep-ph/9311283 | target_kind=arxiv_pdf
openalex,https://openalex.org/W1729797736,"Some open questions about symplectic 4-manifolds, singular plane curves, and braid group factorizations",https://arxiv.org/pdf/math/0410119.pdf,2004.0,open questions,doi=https://doi.org/10.48550/arxiv.math/0410119 | source=ArXiv.org | original_url=http://arxiv.org/abs/math/0410119 | target_kind=arxiv_pdf
openalex,https://openalex.org/W1659061797,"Astronomical databases, Space photometry and time series analysis: Open questions",https://arxiv.org/pdf/astro-ph/0511458.pdf,2005.0,open questions,doi=https://doi.org/10.48550/arxiv.astro-ph/0511458 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/astro-ph/0511458 | target_kind=arxiv_pdf
openalex,https://openalex.org/W618880533,Open Question. Could a Causal Discontinuity Lead to an Explanation of Fluctuations in the CMBR Radiation Spectrum,https://vixra.org/pdf/1101.0034v1.pdf,2011.0,open questions,doi=nan | source=viXra | original_url=https://vixra.org/pdf/1101.0034v1.pdf | target_kind=direct_pdf
openalex,https://openalex.org/W2952501879,"A Nonequilibrium Statistical Ensemble Formalism. Maxent-Nesom: Concepts, Construction, Application, Open Questions and Criticisms",https://arxiv.org/pdf/cond-mat/9909160.pdf,1999.0,open questions,doi=https://doi.org/10.48550/arxiv.cond-mat/9909160 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/cond-mat/9909160 | target_kind=arxiv_pdf
openalex,https://openalex.org/W2271624995,"The Singularity Controversy, Part I: Lessons Learned and Open Questions: Conclusions from the Battle on the Legitimacy of the Debate",https://arxiv.org/pdf/1601.05977.pdf,2016.0,open questions,doi=https://doi.org/10.48550/arxiv.1601.05977 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/1601.05977 | target_kind=arxiv_pdf
openalex,https://openalex.org/W4316829729,Concrete examples of the rate of convergence of Chernoff approximations: numerical results for the heat semigroup and open questions on them (with appendix: full list of pictures and Python code),https://arxiv.org/pdf/2301.05284.pdf,2023.0,open questions,doi=https://doi.org/10.48550/arxiv.2301.05284 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/2301.05284 | target_kind=arxiv_pdf
openalex,https://openalex.org/W2956426977,A limit-computable function which does not have any single-fold Diophantine representation and whose computability is an open question,https://arxiv.org/pdf/1309.2682v7.pdf,2013.0,open questions,doi=nan | source=arXiv (Cornell University) | original_url=https://arxiv.org/abs/1309.2682v7 | target_kind=arxiv_pdf
openalex,https://openalex.org/W2739189207,Inverse Relations in Shapiro's Open Questions,https://arxiv.org/pdf/1707.06590.pdf,2017.0,open questions,doi=https://doi.org/10.48550/arxiv.1707.06590 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/1707.06590 | target_kind=arxiv_pdf
openalex,https://openalex.org/W4390656956,On two open questions for extension bundles,https://arxiv.org/pdf/2401.02179.pdf,2024.0,open questions,doi=https://doi.org/10.48550/arxiv.2401.02179 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/2401.02179 | target_kind=arxiv_pdf
openalex,https://openalex.org/W2748229653,"An open question of Corteel, Lovejoy and Mallet",http://research.sabanciuniv.edu/33346/1/KKR_-_An_open_question_of_Corteel_Lovejoy_and_Mallet-rev4.pdf,2017.0,open questions,doi=nan | source=Sabanci University | original_url=http://research.sabanciuniv.edu/33346/1/KKR_-_An_open_question_of_Corteel_Lovejoy_and_Mallet-rev4.pdf | target_kind=direct_pdf
openalex,https://openalex.org/W45659123,Open questions around the spline orthoprojector,https://www.math.drexel.edu/%7Efoucart/OpenPb.pdf,2008.0,open questions,doi=nan | source=East journal on approximations | original_url=https://www.math.drexel.edu/%7Efoucart/OpenPb.pdf | target_kind=direct_pdf
openalex,https://openalex.org/W3080990550,"An update on Weihrauch complexity, and some open questions",https://arxiv.org/pdf/2008.11168.pdf,2020.0,open questions,doi=https://doi.org/10.48550/arxiv.2008.11168 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/2008.11168 | target_kind=arxiv_pdf
openalex,https://openalex.org/W1966749515,Some open questions concerning biological growth,https://arxiv.org/pdf/0912.2717.pdf,2009.0,open questions,doi=https://doi.org/10.48550/arxiv.0912.2717 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/0912.2717 | target_kind=arxiv_pdf
openalex,https://openalex.org/W4287121141,25 open questions about vector bundles and their moduli,https://arxiv.org/pdf/2106.06434.pdf,2021.0,open questions,doi=https://doi.org/10.48550/arxiv.2106.06434 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/2106.06434 | target_kind=arxiv_pdf
openalex,https://openalex.org/W3012199801,Microquasars: Open Questions and Future Perspectives,https://arxiv.org/pdf/astro-ph/0011315.pdf,2000.0,open questions,doi=https://doi.org/10.48550/arxiv.astro-ph/0011315 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/astro-ph/0011315 | target_kind=arxiv_pdf
openalex,https://openalex.org/W2953123467,Open Questions in the Theory of Semifeasible Computation,https://arxiv.org/pdf/cs/0506082.pdf,2005.0,open questions,doi=https://doi.org/10.48550/arxiv.cs/0506082 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/cs/0506082 | target_kind=arxiv_pdf
openalex,https://openalex.org/W122063426,Open Questions in Mathematics Education. ERIC Digest.,https://files.eric.ed.gov/fulltext/ED478719.pdf,2002.0,open questions,doi=nan | source=nan | original_url=https://files.eric.ed.gov/fulltext/ED478719.pdf | target_kind=direct_pdf
openalex,https://openalex.org/W3109971232,Subsums of Null Sequences: A Survey and Open Questions,https://arxiv.org/pdf/2012.00813.pdf,2020.0,open questions,doi=https://doi.org/10.48550/arxiv.2012.00813 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/2012.00813 | target_kind=arxiv_pdf
openalex,https://openalex.org/W7128095741,Linear Systems and Eigenvalue Problems: Open Questions from a Simons Workshop,https://arxiv.org/pdf/2602.05394.pdf,2026.0,open questions,doi=nan | source=ArXiv.org | original_url=http://arxiv.org/abs/2602.05394 | target_kind=arxiv_pdf
openalex,https://openalex.org/W2615366655,A hierarchical renormalization model: some properties and open questions,https://arxiv.org/pdf/1705.04787.pdf,2018.0,open questions,doi=nan | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/1705.04787 | target_kind=arxiv_pdf
openalex,https://openalex.org/W4416256143,On Brezis-Nirenberg problems: open questions and new results in dimension six,https://arxiv.org/pdf/2509.19863.pdf,2025.0,open questions,doi=https://doi.org/10.48550/arxiv.2509.19863 | source=ArXiv.org | original_url=http://arxiv.org/abs/2509.19863 | target_kind=arxiv_pdf
openalex,https://openalex.org/W4389217244,"(Ir)rationality in AI: State of the Art, Research Challenges and Open Questions",https://arxiv.org/pdf/2311.17165.pdf,2023.0,open questions,doi=https://doi.org/10.48550/arxiv.2311.17165 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/2311.17165 | target_kind=arxiv_pdf
openalex,https://openalex.org/W4302400015,Combinatorial identities related to eigenfunction decompositions of Hill\n operators: Open Questions,https://arxiv.org/pdf/1210.0835.pdf,2012.0,open questions,doi=https://doi.org/10.48550/arxiv.1210.0835 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/1210.0835 | target_kind=arxiv_pdf
openalex,https://openalex.org/W4295107063,"On the $(s,r)$-contractive multi-valued operator and affirmative answer to an open question",https://arxiv.org/pdf/2209.03404.pdf,2022.0,open questions,doi=https://doi.org/10.48550/arxiv.2209.03404 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/2209.03404 | target_kind=arxiv_pdf
openalex,https://openalex.org/W1609528388,Open Questions Related to Bose-Einstein Correlations in e + e - → Hadrons,https://arxiv.org/pdf/hep-ph/0311114.pdf,2003.0,open questions,doi=nan | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/hep-ph/0311114 | target_kind=arxiv_pdf
openalex,https://openalex.org/W4297233086,"An Experimental Mathematics Perspective on the Old, and still Open, Question of When To Stop?",https://arxiv.org/pdf/0907.0032.pdf,2009.0,open questions,doi=https://doi.org/10.48550/arxiv.0907.0032 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/0907.0032 | target_kind=arxiv_pdf
openalex,https://openalex.org/W2524788211,A short proof of Minkowski's second theorem and its application to some open questions,https://arxiv.org/pdf/1609.08603.pdf,2016.0,open questions,doi=https://doi.org/10.48550/arxiv.1609.08603 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/1609.08603 | target_kind=arxiv_pdf
openalex,https://openalex.org/W7113916293,Model theory of tame valued fields and beyond: recent developments and open questions,https://arxiv.org/pdf/2512.06386.pdf,2025.0,open questions,doi=nan | source=ArXiv.org | original_url=http://arxiv.org/abs/2512.06386 | target_kind=arxiv_pdf
openalex,https://openalex.org/W4404396437,The one-shot problem: Solution to an open question of finite-fuel singular control with discretionary stopping,https://arxiv.org/pdf/2411.04301.pdf,2024.0,open questions,doi=https://doi.org/10.48550/arxiv.2411.04301 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/2411.04301 | target_kind=arxiv_pdf
openalex,https://openalex.org/W219083198,Solution-recovery in ` 1 -norm for non-square linear systems: deterministic conditions and open questions,http://www.caam.rice.edu/~zhang/reports/tr0506.pdf,2005.0,open questions,doi=nan | source=nan | original_url=http://www.caam.rice.edu/~zhang/reports/tr0506.pdf | target_kind=direct_pdf
openalex,https://openalex.org/W2158323999,An open question: Are topological arguments helpful in setting initial conditions for transport problems and quantization criteria/ quantum computing for Density Wave physics?,https://arxiv.org/pdf/0805.0089.pdf,2008.0,open questions,doi=https://doi.org/10.48550/arxiv.0805.0089 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/0805.0089 | target_kind=arxiv_pdf
openalex,https://openalex.org/W2968992447,"A function which is limit-computable, does not have any single-fold Diophantine representation, and whose computability is an open question",https://arxiv.org/pdf/1309.2682.pdf,2013.0,open questions,doi=nan | source=arXiv (Cornell University) | original_url=https://arxiv.org/pdf/1309.2682 | target_kind=arxiv_pdf
openalex,https://openalex.org/W2949529743,"How a Minimum Time Step Leads to a Causal Structure Used to Form Initial Entropy Production and High Frequency Gravitons, with 7 Subsequent Open Questions",https://vixra.org/pdf/1703.0166v1.pdf,2017.0,open questions,doi=nan | source=viXra | original_url=https://vixra.org/pdf/1703.0166v1.pdf | target_kind=direct_pdf
openalex,https://openalex.org/W3203534993,Unsolved Problems in ML Safety,https://arxiv.org/pdf/2109.13916.pdf,2021.0,unsolved problems,doi=https://doi.org/10.48550/arxiv.2109.13916 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/2109.13916 | target_kind=arxiv_pdf
openalex,https://openalex.org/W2150446554,Thirty Unsolved Problems in the Physics of Elementary Particles,https://vixra.org/pdf/1003.0048v1.pdf,2007.0,unsolved problems,doi=nan | source=viXra | original_url=https://vixra.org/pdf/1003.0048v1.pdf | target_kind=direct_pdf
openalex,https://openalex.org/W1489432753,Thirty-Six Unsolved Problems in Number Theory,https://arxiv.org/pdf/math/0010143.pdf,2000.0,unsolved problems,doi=https://doi.org/10.48550/arxiv.math/0010143 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/math/0010143 | target_kind=arxiv_pdf
openalex,https://openalex.org/W1544365046,Three unsolved problems in physics of Pc1 magnetospheric waves,https://arxiv.org/pdf/1403.0013.pdf,2014.0,unsolved problems,doi=https://doi.org/10.48550/arxiv.1403.0013 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/1403.0013 | target_kind=arxiv_pdf
openalex,https://openalex.org/W2507559412,An Infinity Of Unsolved Problems Concerning A Function In The Number Theory,https://vixra.org/pdf/1607.0263v1.pdf,2016.0,unsolved problems,doi=https://doi.org/10.6084/m9.figshare.3485960.v1 | source=viXra | original_url=https://vixra.org/pdf/1607.0263v1.pdf | target_kind=direct_pdf
openalex,https://openalex.org/W2963410885,Thirty-Six Unsolved Problems in Number Theory,https://vixra.org/pdf/1003.0061v1.pdf,2010.0,unsolved problems,doi=nan | source=viXra | original_url=https://vixra.org/pdf/1003.0061v1.pdf | target_kind=direct_pdf
openalex,https://openalex.org/W2951633899,On some Smarandache conjectures and unsolved problems,https://vixra.org/pdf/1403.0818v1.pdf,2014.0,unsolved problems,doi=nan | source=viXra | original_url=https://vixra.org/pdf/1403.0818v1.pdf | target_kind=direct_pdf
openalex,https://openalex.org/W300884871,Unsolved Problem in Analysis :On Irrationlity of 2^e,https://vixra.org/pdf/1410.0025v1.pdf,2014.0,unsolved problems,doi=nan | source=viXra | original_url=https://vixra.org/pdf/1410.0025v1.pdf | target_kind=direct_pdf
openalex,https://openalex.org/W2296497478,Secret sharing schemes: solved & unsolved problems,https://www.math.tugraz.at/~cecc08/abstracts/cecc08_abstract_27.pdf,2008.0,unsolved problems,doi=nan | source=nan | original_url=https://www.math.tugraz.at/~cecc08/abstracts/cecc08_abstract_27.pdf | target_kind=direct_pdf
openalex,https://openalex.org/W3128207678,A Note on Argumentative Topology: Circularity and Syllogisms as Unsolved Problems,https://arxiv.org/pdf/2102.03874.pdf,2021.0,unsolved problems,doi=https://doi.org/10.48550/arxiv.2102.03874 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/2102.03874 | target_kind=arxiv_pdf
openalex,https://openalex.org/W2950582553,"Partitions with Distinct Multiplicities of Parts: On An ""Unsolved Problem"" Posed By Herbert Wilf",https://arxiv.org/pdf/1203.2670.pdf,2012.0,unsolved problems,doi=https://doi.org/10.48550/arxiv.1203.2670 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/1203.2670 | target_kind=arxiv_pdf
openalex,https://openalex.org/W4396786604,"Unsolved problems on joinings, multiple mixing, spectrum, and rank",https://arxiv.org/pdf/2405.03641.pdf,2024.0,unsolved problems,doi=https://doi.org/10.48550/arxiv.2405.03641 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/2405.03641 | target_kind=arxiv_pdf
openalex,https://openalex.org/W2263650464,SOLVED AND UNSOLVED PROBLEMS IN GENERALIZED NOTIONS OF CONNES AMENABILITY,http://jlta.iauctb.ac.ir/article_514234_4c8d9fa9aaccb6576d0fc86566973078.pdf,2013.0,unsolved problems,doi=nan | source=Journal of linear and topological algebra | original_url=http://jlta.iauctb.ac.ir/article_514234_4c8d9fa9aaccb6576d0fc86566973078.pdf | target_kind=direct_pdf
openalex,https://openalex.org/W4293653592,"On solutions of some of unsolved problems in number theory, specifically on the distribution of primes",https://arxiv.org/pdf/1605.01722.pdf,2016.0,unsolved problems,doi=https://doi.org/10.48550/arxiv.1605.01722 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/1605.01722 | target_kind=arxiv_pdf
openalex,https://openalex.org/W4417105046,Problems 66 and 67 on sums of residue classes and primes of András Sárközy's collection of unsolved problems,https://arxiv.org/pdf/2508.02433.pdf,2025.0,unsolved problems,doi=https://doi.org/10.48550/arxiv.2508.02433 | source=ArXiv.org | original_url=http://arxiv.org/abs/2508.02433 | target_kind=arxiv_pdf
openalex,https://openalex.org/W3191206952,Challenges Beyond the Standard Model: An Examination and Evaluation of Alternatives with Respect to Unsolved Problems in Energetics and Signaling,https://ntrs.nasa.gov/api/citations/20180001966/downloads/20180001966.pdf,2018.0,unsolved problems,doi=nan | source=NASA Technical Reports Server (NASA) | original_url=https://ntrs.nasa.gov/api/citations/20180001966/downloads/20180001966.pdf | target_kind=direct_pdf
openalex,https://openalex.org/W2470748749,still unsolved problem of Mal'tsev on describing the system ~ of quasiidentities true in free groups. Budkin (2) proved that this system has no basis in a finite number of variables.,http://link.springer.com/content/pdf/10.1007%2FBF01669106.pdf,1981.0,unsolved problems,doi=nan | source=nan | original_url=http://link.springer.com/content/pdf/10.1007%2FBF01669106.pdf | target_kind=direct_pdf
openalex,https://openalex.org/W2951853877,Negative Circles in Signed Graphs: A Problem Collection,https://arxiv.org/pdf/1610.04690.pdf,2016.0,problem collection,doi=https://doi.org/10.48550/arxiv.1610.04690 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/1610.04690 | target_kind=arxiv_pdf
openalex,https://openalex.org/W1675669097,Conformal dynamics problem list,https://arxiv.org/pdf/math/9201271.pdf,1990.0,problem list,doi=https://doi.org/10.48550/arxiv.math/9201271 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/math/9201271 | target_kind=arxiv_pdf
openalex,https://openalex.org/W1578773681,Numerical semigroups problem list,https://arxiv.org/pdf/1304.6552.pdf,2013.0,problem list,doi=https://doi.org/10.48550/arxiv.1304.6552 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/1304.6552 | target_kind=arxiv_pdf
openalex,https://openalex.org/W1629773342,The Several Complex Variables Problem List,https://arxiv.org/pdf/math/9509202.pdf,1995.0,problem list,doi=https://doi.org/10.48550/arxiv.math/9509202 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/math/9509202 | target_kind=arxiv_pdf
openalex,https://openalex.org/W2151376743,Some Research Problems in Uncertainty Theory,https://www.researchgate.net/profile/Baoding_Liu/publication/228666965_Some_research_problems_in_uncertainy_theory/links/02e7e52836f150c344000000.pdf,2009.0,research problems,doi=nan | source=nan | original_url=https://www.researchgate.net/profile/Baoding_Liu/publication/228666965_Some_research_problems_in_uncertainy_theory/links/02e7e52836f150c344000000.pdf | target_kind=direct_pdf
openalex,https://openalex.org/W3049177606,OR-Gym: A Reinforcement Learning Library for Operations Research Problem.,https://arxiv.org/pdf/2008.06319.pdf,2020.0,research problems,doi=nan | source=arXiv (Cornell University) | original_url=https://arxiv.org/pdf/2008.06319.pdf | target_kind=arxiv_pdf
openalex,https://openalex.org/W2890183800,Research Problems in Function Theory (New Edition),https://arxiv.org/pdf/1809.07200.pdf,2018.0,research problems,doi=https://doi.org/10.48550/arxiv.1809.07200 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/1809.07200 | target_kind=arxiv_pdf
openalex,https://openalex.org/W3206944114,What is a research problem in research process: A concise study,https://www.allresearchjournal.com/archives/2021/vol7issue10/PartD/7-10-13-488.pdf,2021.0,research problems,doi=nan | source=International journal of applied research | original_url=https://www.allresearchjournal.com/archives/2021/vol7issue10/PartD/7-10-13-488.pdf | target_kind=direct_pdf
openalex,https://openalex.org/W4386081635,Visual Crowd Analysis: Open Research Problems,https://arxiv.org/pdf/2308.10677.pdf,2023.0,research problems,doi=https://doi.org/10.48550/arxiv.2308.10677 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/2308.10677 | target_kind=arxiv_pdf
openalex,https://openalex.org/W2462716638,Methodology; *Research Problems; *Statistical Significance; Whites,http://files.eric.ed.gov/fulltext/ED357046.pdf,1992.0,research problems,doi=nan | source=nan | original_url=http://files.eric.ed.gov/fulltext/ED357046.pdf | target_kind=direct_pdf
openalex,https://openalex.org/W4403322636,Research problems on relations between Nijenhuis geometry and integrable systems,https://arxiv.org/pdf/2410.04276.pdf,2024.0,research problems,doi=https://doi.org/10.48550/arxiv.2410.04276 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/2410.04276 | target_kind=arxiv_pdf
openalex,https://openalex.org/W2151154080,Doctoral Candidacy Written Exam Research Problems in Distributed Control for Energy Systems,http://www.tedpavlic.com/research_related/dist_control_energy_sys.pdf,2009.0,research problems,doi=nan | source=nan | original_url=http://www.tedpavlic.com/research_related/dist_control_energy_sys.pdf | target_kind=direct_pdf
openalex,https://openalex.org/W122950053,Why it is Hard to Identify Technical Research Problems in ICT4D and How to Make it Easier,https://research.microsoft.com/en-us/um/people/thies/thies-ccc09.pdf,2009.0,research problems,doi=nan | source=nan | original_url=https://research.microsoft.com/en-us/um/people/thies/thies-ccc09.pdf | target_kind=direct_pdf
openalex,https://openalex.org/W2327429676,"Research Problems in Finite Element Theory: Analysis, Geometry, and Application",http://math.arizona.edu/~agillette/research/rtg2014-talk.pdf,2014.0,research problems,doi=nan | source=nan | original_url=http://math.arizona.edu/~agillette/research/rtg2014-talk.pdf | target_kind=direct_pdf
openalex,https://openalex.org/W2477399070,Some aspects of accidents involving LPG - current research problems,https://cyberleninka.ru/article/n/some-aspects-of-accidents-involving-lpg-current-research-problems.pdf,2010.0,research problems,doi=nan | source=CyberLeninK (CyberLeninka) | original_url=https://cyberleninka.ru/article/n/some-aspects-of-accidents-involving-lpg-current-research-problems.pdf | target_kind=direct_pdf
openalex,https://openalex.org/W2187543115,Measuring the Information Flow Received by High School Students to Solve a Simple Research Problem,http://elib.krasu.ru/bitstream/2311/3032/1/05_Gavrikev.pdf,2012.0,research problems,doi=nan | source=nan | original_url=http://elib.krasu.ru/bitstream/2311/3032/1/05_Gavrikev.pdf | target_kind=direct_pdf
openalex,https://openalex.org/W3190631393,Quasi-optimization of Neuro-fuzzy Expert Systems using Asymptotic Least-squares and Modified Radial Basis Function Models: Intelligent Planning of Operational Research Problems,http://eprints.hud.ac.uk/id/eprint/35562/1/FINAL%20THESIS%20-%20Mubarak.pdf,2021.0,research problems,doi=nan | source=University of Huddersfield Repository (University of Huddersfield) | original_url=http://eprints.hud.ac.uk/id/eprint/35562/1/FINAL%20THESIS%20-%20Mubarak.pdf | target_kind=direct_pdf
openalex,https://openalex.org/W1634183497,"Theorems, Problems and Conjectures",https://arxiv.org/pdf/1207.4045.pdf,2012.0,problems and conjectures,doi=https://doi.org/10.48550/arxiv.1207.4045 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/1207.4045 | target_kind=arxiv_pdf
openalex,https://openalex.org/W1658764615,"Problems and Conjectures presented at the Third International Conference on Permutation Patterns, University of Florida, March 7-11, 2005",https://arxiv.org/pdf/math/0505504.pdf,2005.0,problems and conjectures,doi=https://doi.org/10.48550/arxiv.math/0505504 | source=ArXiv.org | original_url=http://arxiv.org/abs/math/0505504 | target_kind=arxiv_pdf
openalex,https://openalex.org/W2575323902,Sign problem? No problem -- a conjecture,https://arxiv.org/pdf/0808.2987v1.pdf,2008.0,problems and conjectures,doi=nan | source=arXiv (Cornell University) | original_url=https://arxiv.org/abs/0808.2987v1 | target_kind=arxiv_pdf
openalex,https://openalex.org/W3196676521,On a general Syracuse problem with conjectures,https://arxiv.org/pdf/2108.13845.pdf,2021.0,problems and conjectures,doi=https://doi.org/10.48550/arxiv.2108.13845 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/2108.13845 | target_kind=arxiv_pdf
openalex,https://openalex.org/W4224239930,Twisted GGP Problems and Conjectures,https://arxiv.org/pdf/2204.10108.pdf,2022.0,problems and conjectures,doi=https://doi.org/10.48550/arxiv.2204.10108 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/2204.10108 | target_kind=arxiv_pdf
openalex,https://openalex.org/W3204128696,Semigroups of rational functions: some problems and conjectures,https://arxiv.org/pdf/2110.01507.pdf,2021.0,problems and conjectures,doi=https://doi.org/10.48550/arxiv.2110.01507 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/2110.01507 | target_kind=arxiv_pdf
openalex,https://openalex.org/W4389218082,Some problems and conjectures about $L^2$-invariants,https://arxiv.org/pdf/2311.17830.pdf,2023.0,problems and conjectures,doi=https://doi.org/10.48550/arxiv.2311.17830 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/2311.17830 | target_kind=arxiv_pdf
openalex,https://openalex.org/W4375870105,Around the Gauss circle problem: Hardy's conjecture and the distribution of lattice points near circles,https://arxiv.org/pdf/2305.03549.pdf,2023.0,problems and conjectures,doi=https://doi.org/10.48550/arxiv.2305.03549 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/2305.03549 | target_kind=arxiv_pdf
openalex,https://openalex.org/W3036120879,Full Complexity Classification of the List Homomorphism Problem for Bounded-Treewidth Graphs,https://arxiv.org/pdf/2006.11155.pdf,2020.0,list of problems,doi=https://doi.org/10.4230/lipics.esa.2020.74 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/2006.11155 | target_kind=arxiv_pdf
openalex,https://openalex.org/W1577318912,An Improved Move-To-Front(IMTF) Off-line Algorithm for the List Accessing Problem,https://arxiv.org/pdf/1105.0187.pdf,2011.0,list of problems,doi=https://doi.org/10.48550/arxiv.1105.0187 | source=arXiv (Cornell University) | original_url=http://arxiv.org/abs/1105.0187 | target_kind=arxiv_pdf
